Apprehension Date,7_day_avg
2024-03-14,339.2857142857143
2024-03-15,339.85714285714283
2024-03-16,332.85714285714283
2024-03-17,333.85714285714283
2024-03-18,326.85714285714283
2024-03-19,323.7142857142857
2024-03-20,315.14285714285717
2024-03-21,321.7142857142857
2024-03-22,322.2857142857143
2024-03-23,325.85714285714283
2024-03-24,326.2857142857143
2024-03-25,326.57142857142856
2024-03-26,322.2857142857143
2024-03-27,322.14285714285717
2024-03-28,317.85714285714283
2024-03-29,306.7142857142857
2024-03-30,298.57142857142856
2024-03-31,293.57142857142856
2024-04-01,285.2857142857143
2024-04-02,277.42857142857144
2024-04-03,277.42857142857144
2024-04-04,273.42857142857144
2024-04-05,285.57142857142856
2024-04-06,293.0
2024-04-07,296.7142857142857
2024-04-08,302.2857142857143
2024-04-09,313.2857142857143
2024-04-10,312.85714285714283
2024-04-11,315.57142857142856
2024-04-12,316.42857142857144
2024-04-13,314.85714285714283
2024-04-14,314.2857142857143
2024-04-15,326.7142857142857
2024-04-16,338.42857142857144
2024-04-17,347.2857142857143
2024-04-18,357.57142857142856
2024-04-19,360.7142857142857
2024-04-20,361.2857142857143
2024-04-21,363.7142857142857
2024-04-22,361.42857142857144
2024-04-23,356.2857142857143
2024-04-24,361.14285714285717
2024-04-25,359.14285714285717
2024-04-26,358.42857142857144
2024-04-27,352.2857142857143
2024-04-28,354.14285714285717
2024-04-29,347.2857142857143
2024-04-30,339.2857142857143
2024-05-01,330.85714285714283
2024-05-02,323.85714285714283
2024-05-03,318.42857142857144
2024-05-04,320.42857142857144
2024-05-05,316.14285714285717
2024-05-06,324.0
2024-05-07,323.42857142857144
2024-05-08,324.57142857142856
2024-05-09,324.14285714285717
2024-05-10,334.57142857142856
2024-05-11,338.42857142857144
2024-05-12,337.85714285714283
2024-05-13,332.14285714285717
2024-05-14,336.42857142857144
2024-05-15,339.57142857142856
2024-05-16,340.42857142857144
2024-05-17,336.57142857142856
2024-05-18,336.57142857142856
2024-05-19,340.7142857142857
2024-05-20,338.85714285714283
2024-05-21,332.0
2024-05-22,323.85714285714283
2024-05-23,322.7142857142857
2024-05-24,325.2857142857143
2024-05-25,325.0
2024-05-26,324.0
2024-05-27,284.85714285714283
2024-05-28,289.14285714285717
2024-05-29,285.2857142857143
2024-05-30,291.0
2024-05-31,282.14285714285717
2024-06-01,280.7142857142857
2024-06-02,277.7142857142857
2024-06-03,308.42857142857144
2024-06-04,300.85714285714283
2024-06-05,301.7142857142857
2024-06-06,296.57142857142856
2024-06-07,298.57142857142856
2024-06-08,303.7142857142857
2024-06-09,307.42857142857144
2024-06-10,313.14285714285717
2024-06-11,315.14285714285717
2024-06-12,322.0
2024-06-13,326.85714285714283
2024-06-14,326.2857142857143
2024-06-15,321.0
2024-06-16,319.2857142857143
2024-06-17,317.0
2024-06-18,323.14285714285717
2024-06-19,279.57142857142856
2024-06-20,267.14285714285717
2024-06-21,256.0
2024-06-22,256.0
2024-06-23,257.57142857142856
2024-06-24,262.85714285714283
2024-06-25,260.0
2024-06-26,296.57142857142856
2024-06-27,299.7142857142857
2024-06-28,310.57142857142856
2024-06-29,312.0
2024-06-30,307.42857142857144
2024-07-01,304.2857142857143
2024-07-02,309.85714285714283
2024-07-03,313.57142857142856
2024-07-04,276.57142857142856
2024-07-05,268.85714285714283
2024-07-06,267.42857142857144
2024-07-07,267.14285714285717
2024-07-08,262.14285714285717
2024-07-09,252.57142857142858
2024-07-10,252.0
2024-07-11,289.85714285714283
2024-07-12,300.2857142857143
2024-07-13,299.7142857142857
2024-07-14,301.14285714285717
2024-07-15,300.14285714285717
2024-07-16,301.85714285714283
2024-07-17,302.0
2024-07-18,303.42857142857144
2024-07-19,301.42857142857144
2024-07-20,304.0
2024-07-21,304.0
2024-07-22,301.14285714285717
2024-07-23,307.85714285714283
2024-07-24,300.57142857142856
2024-07-25,298.85714285714283
2024-07-26,298.57142857142856
2024-07-27,296.85714285714283
2024-07-28,298.7142857142857
2024-07-29,311.85714285714283
2024-07-30,304.57142857142856
2024-07-31,309.57142857142856
2024-08-01,312.14285714285717
2024-08-02,311.0
2024-08-03,311.14285714285717
2024-08-04,310.2857142857143
2024-08-05,298.57142857142856
2024-08-06,295.57142857142856
2024-08-07,287.85714285714283
2024-08-08,282.85714285714283
2024-08-09,281.7142857142857
2024-08-10,281.42857142857144
2024-08-11,282.14285714285717
2024-08-12,289.85714285714283
2024-08-13,289.42857142857144
2024-08-14,291.57142857142856
2024-08-15,290.2857142857143
2024-08-16,293.57142857142856
2024-08-17,292.57142857142856
2024-08-18,291.2857142857143
2024-08-19,288.0
2024-08-20,296.14285714285717
2024-08-21,302.14285714285717
2024-08-22,305.85714285714283
2024-08-23,301.0
2024-08-24,304.0
2024-08-25,302.7142857142857
2024-08-26,304.42857142857144
2024-08-27,297.85714285714283
2024-08-28,304.7142857142857
2024-08-29,301.2857142857143
2024-08-30,308.42857142857144
2024-08-31,305.57142857142856
2024-09-01,310.42857142857144
2024-09-02,271.14285714285717
2024-09-03,273.14285714285717
2024-09-04,265.42857142857144
2024-09-05,268.42857142857144
2024-09-06,265.2857142857143
2024-09-07,264.2857142857143
2024-09-08,261.42857142857144
2024-09-09,305.14285714285717
2024-09-10,301.57142857142856
2024-09-11,297.14285714285717
2024-09-12,292.57142857142856
2024-09-13,289.0
2024-09-14,289.14285714285717
2024-09-15,289.2857142857143
2024-09-16,284.85714285714283
2024-09-17,289.14285714285717
2024-09-18,286.7142857142857
2024-09-19,294.85714285714283
2024-09-20,295.14285714285717
2024-09-21,296.42857142857144
2024-09-22,294.57142857142856
2024-09-23,288.57142857142856
2024-09-24,292.2857142857143
2024-09-25,292.0
2024-09-26,285.7142857142857
2024-09-27,286.7142857142857
2024-09-28,288.42857142857144
2024-09-29,290.0
2024-09-30,295.57142857142856
2024-10-01,289.85714285714283
2024-10-02,296.57142857142856
2024-10-03,298.85714285714283
2024-10-04,297.2857142857143
2024-10-05,297.0
2024-10-06,296.7142857142857
2024-10-07,295.85714285714283
2024-10-08,295.2857142857143
2024-10-09,293.14285714285717
2024-10-10,298.7142857142857
2024-10-11,309.14285714285717
2024-10-12,306.42857142857144
2024-10-13,305.57142857142856
2024-10-14,270.0
2024-10-15,272.7142857142857
2024-10-16,280.0
2024-10-17,277.42857142857144
2024-10-18,268.42857142857144
2024-10-19,273.14285714285717
2024-10-20,274.0
2024-10-21,314.7142857142857
2024-10-22,313.7142857142857
2024-10-23,308.7142857142857
2024-10-24,305.57142857142856
2024-10-25,309.0
2024-10-26,306.42857142857144
2024-10-27,308.42857142857144
2024-10-28,304.2857142857143
2024-10-29,308.57142857142856
2024-10-30,312.2857142857143
2024-10-31,314.14285714285717
2024-11-01,311.42857142857144
2024-11-02,309.7142857142857
2024-11-03,308.85714285714283
2024-11-04,308.7142857142857
2024-11-05,297.2857142857143
2024-11-06,292.0
2024-11-07,290.14285714285717
2024-11-08,297.42857142857144
2024-11-09,297.57142857142856
2024-11-10,294.85714285714283
2024-11-11,258.7142857142857
2024-11-12,268.42857142857144
2024-11-13,268.42857142857144
2024-11-14,275.7142857142857
2024-11-15,277.42857142857144
2024-11-16,279.0
2024-11-17,280.42857142857144
2024-11-18,313.57142857142856
2024-11-19,312.0
2024-11-20,313.14285714285717
2024-11-21,318.7142857142857
2024-11-22,317.14285714285717
2024-11-23,316.7142857142857
2024-11-24,316.85714285714283
2024-11-25,324.57142857142856
2024-11-26,323.42857142857144
2024-11-27,311.2857142857143
2024-11-28,250.0
2024-11-29,224.57142857142858
2024-11-30,224.0
2024-12-01,220.57142857142858
2024-12-02,210.57142857142858
2024-12-03,206.57142857142858
2024-12-04,220.42857142857142
2024-12-05,270.14285714285717
2024-12-06,293.85714285714283
2024-12-07,295.57142857142856
2024-12-08,302.14285714285717
2024-12-09,308.42857142857144
2024-12-10,312.14285714285717
2024-12-11,308.14285714285717
2024-12-12,311.2857142857143
2024-12-13,309.2857142857143
2024-12-14,311.14285714285717
2024-12-15,308.57142857142856
2024-12-16,308.57142857142856
2024-12-17,321.7142857142857
2024-12-18,323.42857142857144
2024-12-19,334.14285714285717
2024-12-20,338.14285714285717
2024-12-21,337.0
2024-12-22,338.42857142857144
2024-12-23,344.42857142857144
2024-12-24,293.57142857142856
2024-12-25,238.85714285714286
2024-12-26,209.0
2024-12-27,183.0
2024-12-28,180.42857142857142
2024-12-29,178.85714285714286
2024-12-30,163.71428571428572
2024-12-31,185.71428571428572
2025-01-01,188.85714285714286
2025-01-02,194.0
2025-01-03,201.28571428571428
2025-01-04,199.85714285714286
2025-01-05,198.0
2025-01-06,194.57142857142858
2025-01-07,204.71428571428572
2025-01-08,257.14285714285717
2025-01-09,235.85714285714286
2025-01-10,242.42857142857142
2025-01-11,245.28571428571428
2025-01-12,246.85714285714286
2025-01-13,265.57142857142856
2025-01-14,276.2857142857143
2025-01-15,278.42857142857144
2025-01-16,312.7142857142857
2025-01-17,323.7142857142857
2025-01-18,324.2857142857143
2025-01-19,325.7142857142857
2025-01-20,282.7142857142857
2025-01-21,270.14285714285717
2025-01-22,267.7142857142857
2025-01-23,280.2857142857143
2025-01-24,297.0
2025-01-25,316.7142857142857
2025-01-26,453.57142857142856
2025-01-27,559.7142857142857
2025-01-28,641.5714285714286
2025-01-29,708.7142857142857
2025-01-30,757.1428571428571
2025-01-31,794.4285714285714
2025-02-01,823.8571428571429
2025-02-02,717.2857142857143
2025-02-03,689.5714285714286
2025-02-04,668.5714285714286
2025-02-05,654.1428571428571
2025-02-06,633.8571428571429
2025-02-07,619.8571428571429
2025-02-08,612.2857142857143
2025-02-09,602.7142857142857
2025-02-10,606.0
2025-02-11,608.5714285714286
2025-02-12,593.5714285714286
2025-02-13,601.7142857142857
2025-02-14,607.1428571428571
2025-02-15,602.0
2025-02-16,605.1428571428571
2025-02-17,548.8571428571429
2025-02-18,552.0
2025-02-19,562.1428571428571
2025-02-20,569.5714285714286
2025-02-21,564.5714285714286
2025-02-22,563.8571428571429
2025-02-23,575.5714285714286
2025-02-24,648.8571428571429
2025-02-25,662.0
2025-02-26,682.1428571428571
2025-02-27,680.2857142857143
2025-02-28,683.7142857142857
2025-03-01,690.5714285714286
2025-03-02,689.2857142857143
2025-03-03,667.2857142857143
2025-03-04,658.0
2025-03-05,637.8571428571429
2025-03-06,640.7142857142857
2025-03-07,633.0
2025-03-08,628.2857142857143
2025-03-09,626.0
2025-03-10,628.5714285714286
2025-03-11,636.2857142857143
2025-03-12,647.2857142857143
2025-03-13,643.1428571428571
2025-03-14,647.2857142857143
2025-03-15,640.7142857142857
2025-03-16,634.4285714285714
2025-03-17,631.5714285714286
2025-03-18,626.2857142857143
2025-03-19,628.0
2025-03-20,626.4285714285714
2025-03-21,629.8571428571429
2025-03-22,634.4285714285714
2025-03-23,632.7142857142857
2025-03-24,632.8571428571429
2025-03-25,626.1428571428571
2025-03-26,624.8571428571429
2025-03-27,615.1428571428571
2025-03-28,612.5714285714286
2025-03-29,600.1428571428571
2025-03-30,600.5714285714286
2025-03-31,595.4285714285714
2025-04-01,590.4285714285714
2025-04-02,579.5714285714286
2025-04-03,581.2857142857143
2025-04-04,579.7142857142857
2025-04-05,583.4285714285714
2025-04-06,578.5714285714286
2025-04-07,582.4285714285714
2025-04-08,577.1428571428571
2025-04-09,581.4285714285714
2025-04-10,589.8571428571429
2025-04-11,592.5714285714286
2025-04-12,586.2857142857143
2025-04-13,587.7142857142857
2025-04-14,584.7142857142857
2025-04-15,583.8571428571429
2025-04-16,576.7142857142857
2025-04-17,571.1428571428571
2025-04-18,561.7142857142857
2025-04-19,562.4285714285714
2025-04-20,549.1428571428571
2025-04-21,561.2857142857143
2025-04-22,566.1428571428571
2025-04-23,578.0
2025-04-24,587.1428571428571
2025-04-25,595.7142857142857
2025-04-26,599.4285714285714
2025-04-27,624.2857142857143
2025-04-28,619.0
2025-04-29,613.2857142857143
2025-04-30,598.2857142857143
2025-05-01,588.5714285714286
2025-05-02,576.1428571428571
2025-05-03,572.5714285714286
2025-05-04,579.2857142857143
2025-05-05,585.0
2025-05-06,589.4285714285714
2025-05-07,601.7142857142857
2025-05-08,617.0
2025-05-09,632.8571428571429
2025-05-10,649.1428571428571
2025-05-11,632.1428571428571
2025-05-12,639.8571428571429
2025-05-13,653.7142857142857
2025-05-14,682.2857142857143
2025-05-15,689.0
2025-05-16,700.7142857142857
2025-05-17,698.2857142857143
2025-05-18,705.8571428571429
2025-05-19,706.5714285714286
2025-05-20,728.0
2025-05-21,749.2857142857143
2025-05-22,771.4285714285714
2025-05-23,783.4285714285714
2025-05-24,808.0
2025-05-25,827.4285714285714
2025-05-26,784.8571428571429
2025-05-27,781.7142857142857
2025-05-28,801.1428571428571
2025-05-29,834.5714285714286
2025-05-30,849.4285714285714
2025-05-31,852.0
2025-06-01,867.1428571428571
2025-06-02,957.7142857142857
2025-06-03,1082.0
2025-06-04,1184.142857142857
2025-06-05,1188.7142857142858
2025-06-06,1204.857142857143
2025-06-07,1227.2857142857142
2025-06-08,1229.7142857142858
2025-06-09,1230.2857142857142
2025-06-10,1167.0
2025-06-11,1083.142857142857
2025-06-12,1077.7142857142858
2025-06-13,1064.4285714285713
2025-06-14,1051.7142857142858
2025-06-15,1034.5714285714287
2025-06-16,1030.0
2025-06-17,1023.0
2025-06-18,998.5714285714286
2025-06-19,947.8571428571429
2025-06-20,932.5714285714286
2025-06-21,930.4285714285714
2025-06-22,943.1428571428571
2025-06-23,928.8571428571429
2025-06-24,912.4285714285714
2025-06-25,903.5714285714286
2025-06-26,929.8571428571429
2025-06-27,798.4285714285714
